date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:13	2315/2315	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:22:13%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Four-people%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed030d	(from http://credal.devv.website/our-people/)
15:22:18	23555/23555	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2010:38:03%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/team1.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/team1.jpg	(from http://credal.devv.website/our-people/)
15:22:19	22856/22856	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:19%20GMT	http://credal.devv.website/credal-team/theo-musallam/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/theo-musallam/index.html	(from http://credal.devv.website/our-people/)
15:22:19	93721/93721	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Oct%202018%2015:02:47%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/5UltraLigh.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/5UltraLigh.png	(from http://credal.devv.website/what-we-do/)
15:22:20	23357/23357	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:20%20GMT	http://credal.devv.website/credal-team/muayad-s-dawood/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/muayad-s-dawood/index.html	(from http://credal.devv.website/our-people/)
15:22:22	14124/14124	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2010:38:04%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/team2.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/team2.jpg	(from http://credal.devv.website/our-people/)
15:22:22	23034/23034	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:23%20GMT	http://credal.devv.website/credal-team/siddartha-muthirevula/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/siddartha-muthirevula/index.html	(from http://credal.devv.website/our-people/)
15:22:23	12128/12128	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2010:38:07%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/team6.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/team6.jpg	(from http://credal.devv.website/our-people/)
15:22:24	24190/24190	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:24%20GMT	http://credal.devv.website/credal-team/abdulla-al-mansoori/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/abdulla-al-mansoori/index.html	(from http://credal.devv.website/our-people/)
15:22:25	12761/12761	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2010:38:06%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/team4.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/team4.jpg	(from http://credal.devv.website/our-people/)
15:22:26	23358/23358	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:26%20GMT	http://credal.devv.website/credal-team/alessandro-gadotti/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/alessandro-gadotti/index.html	(from http://credal.devv.website/our-people/)
15:22:26	217100/217100	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2014:19:30%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/AiPODimage.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/AiPODimage.png	(from http://credal.devv.website/what-we-do/)
15:22:26	12934/12934	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2010:38:06%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/team5.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/team5.jpg	(from http://credal.devv.website/our-people/)
15:22:27	23943/23943	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:27%20GMT	http://credal.devv.website/credal-team/jorge-sebastiao/	C:/My%20Web%20Sites/Credal/credal.devv.website/credal-team/jorge-sebastiao/index.html	(from http://credal.devv.website/our-people/)
15:22:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:22:28%20GMT	http://credal.devv.website/?p=23	C:/My%20Web%20Sites/Credal/credal.devv.website/index40a0.html	(from http://credal.devv.website/news-events/)
15:22:28	2239/2239	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:22:28%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fnews-events%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embede297.json	(from http://credal.devv.website/news-events/)
15:22:28	13366/13366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Oct%202018%2010:38:05%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/team3.jpg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/team3.jpg	(from http://credal.devv.website/our-people/)
15:22:29	2338/2338	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:22:29%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fnews-events%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed0f43	(from http://credal.devv.website/news-events/)
15:22:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:22:30%20GMT	http://credal.devv.website/?p=20	C:/My%20Web%20Sites/Credal/credal.devv.website/index341b.html	(from http://credal.devv.website/contact/)
15:22:30	2203/2203	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:22:29%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcontact%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed2694.json	(from http://credal.devv.website/contact/)
15:22:30	2300/2300	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:22:30%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed11f6	(from http://credal.devv.website/contact/)
15:22:32	2228/2228	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:22:32%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fterms-of-use%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed93bf.json	(from http://credal.devv.website/terms-of-use/)
15:22:33	28491/28491	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:33%20GMT	http://credal.devv.website/agreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia/	C:/My%20Web%20Sites/Credal/credal.devv.website/agreement-signed-with-distributors-for-the-kingdom-of-saudi-arabia/index.html	(from http://credal.devv.website/category/news/)
15:22:34	27862/27862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Oct%202018%2010:11:32%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/contact-images1.jpeg	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/contact-images1.jpg	(from http://credal.devv.website/contact/)
15:22:34	16033/16033	---MC-	200	added ('OK')	application/rss+xml	etag:%22eb91e3f63e77965171db6efd04d153a0%22	http://credal.devv.website/category/news/feed/	C:/My%20Web%20Sites/Credal/credal.devv.website/category/news/feed/index.html	(from http://credal.devv.website/category/news/)
15:22:34	2325/2325	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:22:34%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fterms-of-use%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed3936	(from http://credal.devv.website/terms-of-use/)
15:22:35	38025/38025	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:35%20GMT	http://credal.devv.website/gitex-technology-week-swiss-pavilion/	C:/My%20Web%20Sites/Credal/credal.devv.website/gitex-technology-week-swiss-pavilion/index.html	(from http://credal.devv.website/category/news/)
15:22:36	30903/30903	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:35%20GMT	http://credal.devv.website/author/credal/	C:/My%20Web%20Sites/Credal/credal.devv.website/author/credal/index.html	(from http://credal.devv.website/category/news/)
15:22:36	28862/28862	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:35%20GMT	http://credal.devv.website/fainder-is-proud-to-announce-a-partnership-with-minesweepers-org/	C:/My%20Web%20Sites/Credal/credal.devv.website/fainder-is-proud-to-announce-a-partnership-with-minesweepers-org/index.html	(from http://credal.devv.website/category/news/)
15:22:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:22:36%20GMT	http://credal.devv.website/?p=124	C:/My%20Web%20Sites/Credal/credal.devv.website/indexd4a6.html	(from http://credal.devv.website/terms-of-use/)
15:22:36	28299/28299	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Nov%202018%2011:22:36%20GMT	http://credal.devv.website/aipod-presented-at-ingram-micro-at-gitex/	C:/My%20Web%20Sites/Credal/credal.devv.website/aipod-presented-at-ingram-micro-at-gitex/index.html	(from http://credal.devv.website/category/news/)
15:22:37	2203/2203	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:22:37%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fprivacy%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embedb0df.json	(from http://credal.devv.website/privacy/)
15:22:38	2300/2300	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:22:38%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fprivacy%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed4ec8	(from http://credal.devv.website/privacy/)
15:22:38	388941/388941	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Oct%202018%2013:09:06%20GMT	http://credal.devv.website/wp-content/uploads/2018/10/2AiPUCK-1.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/uploads/2018/10/2AiPUCK-1.png	(from http://credal.devv.website/what-we-do/)
15:22:38	2233/2233	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:22:38%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcookie-policy%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed307b.json	(from http://credal.devv.website/cookie-policy/)
15:22:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:22:38%20GMT	http://credal.devv.website/?p=122	C:/My%20Web%20Sites/Credal/credal.devv.website/indexdb84.html	(from http://credal.devv.website/cookie-policy/)
15:22:39	2330/2330	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:22:39%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcookie-policy%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed856d	(from http://credal.devv.website/cookie-policy/)
15:22:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:22:40%20GMT	http://credal.devv.website/?p=121	C:/My%20Web%20Sites/Credal/credal.devv.website/indexe856.html	(from http://credal.devv.website/our-statement/)
15:22:40	2233/2233	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:22:40%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Four-statement%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed3377.json	(from http://credal.devv.website/our-statement/)
15:22:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:22:40%20GMT	http://credal.devv.website/?p=123	C:/My%20Web%20Sites/Credal/credal.devv.website/indexb8c4.html	(from http://credal.devv.website/privacy/)
15:22:41	2330/2330	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:22:41%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Four-statement%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed25e2	(from http://credal.devv.website/our-statement/)
15:22:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:22:41%20GMT	http://credal.devv.website/?p=120	C:/My%20Web%20Sites/Credal/credal.devv.website/index2c90.html	(from http://credal.devv.website/company-info/)
15:22:41	2228/2228	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:22:41%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcompany-info%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed3d51.json	(from http://credal.devv.website/company-info/)
15:22:42	2325/2325	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:22:42%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Fcompany-info%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embedb9e6	(from http://credal.devv.website/company-info/)
15:22:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Nov%202018%2011:22:43%20GMT	http://credal.devv.website/?p=119	C:/My%20Web%20Sites/Credal/credal.devv.website/index7737.html	(from http://credal.devv.website/accessibility/)
15:22:43	2233/2233	---MC-	200	added ('OK')	application/json	date:Fri,%2023%20Nov%202018%2011:22:43%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Faccessibility%2F	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed914e.json	(from http://credal.devv.website/accessibility/)
15:22:43	2330/2330	---MC-	200	added ('OK')	text/xml	date:Fri,%2023%20Nov%202018%2011:22:44%20GMT	http://credal.devv.website/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcredal.devv.website%2Faccessibility%2F&format=xml	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-json/oembed/1.0/embed051d	(from http://credal.devv.website/accessibility/)
15:22:44	6682/6682	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:45	1097/1097	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_x.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_x.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:45	1162/1162	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_y.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_y.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:46	1358/1358	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_next.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_next.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:46	1376/1376	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_prev.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_prev.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:47	1537/1537	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/default_thumb.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/default_thumb.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:48	6331/6331	---M--	200	added ('OK')	image/gif	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/loader.gif	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/loader.gif	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:48	4099/4099	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:49	1411/1411	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:50	1442/1442	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:51	2545/2545	---M--	200	added ('OK')	image/gif	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/loader.gif	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/loader.gif	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:51	4076/4076	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:52	130/130	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:52	1411/1411	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:53	1442/1442	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:54	2545/2545	---M--	200	added ('OK')	image/gif	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/loader.gif	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/loader.gif	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:54	2545/2545	---M--	200	added ('OK')	image/gif	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/loader.gif	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/loader.gif	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:59	3507/3507	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/sprite.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/sprite.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:22:59	1411/1411	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/btnNext.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/btnNext.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:00	1442/1442	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/btnPrevious.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/btnPrevious.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:00	3507/3507	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/sprite.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/sprite.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:01	1411/1411	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/btnNext.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/btnNext.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:02	1442/1442	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/btnPrevious.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/btnPrevious.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
15:23:02	4227/4227	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Oct%202018%2019:57:34%20GMT	http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/sprite.png	C:/My%20Web%20Sites/Credal/credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/sprite.png	(from http://credal.devv.website/wp-content/plugins/js_composer/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.5.5)
